link,latitude,longitude,price_per_square_meter,floor,floors_number,rooms_number,total_square_meters,construction_year,wall_type,housing_comlex_name,bathroom,former_hostel,city_name,street_name
https://krisha.kz/a/show/698512223,51.112235,71.521357,533333.3333333334,6.0,9.0,2,45.0,0,UNKNOWN,MEGAPOLIS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697706150,42.382839388128,69.596481813316,410000.0,,,2,51.59,0,UNKNOWN,АКЖАЙЫК,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698746026,51.152008954214,71.37274675489,360000.0,,,1,44.53,0,UNKNOWN,RIVER PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689662161,51.126433730996,71.363986730466,409126.6719118804,,,1,38.13,0,UNKNOWN,DELTA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/673038579,49.787084651226,73.162043591148,310000.0,,,1,43.2,0,UNKNOWN,AL-FARABI,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697335397,43.182304178356,76.866134587342,1350000.0,,,2,103.56,0,UNKNOWN,BIOGRAPHY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698852073,47.113072736977,51.929741850513,441000.0,,,2,40.58,0,UNKNOWN,URPAQ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696356328,53.211304595375,63.643160563742,390000.0,,,3,102.7,0,UNKNOWN,СВОБОДНЫЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696508952,51.115128804059,71.390617663995,501999.99999999994,,,2,49.09,0,UNKNOWN,SEZIM QALA. ORKEN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692565079,54.902010190793,69.136077852283,380000.0,,,1,43.56,0,UNKNOWN,ESIL CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697299953,43.209797635381,76.948593607229,1700000.0,,,5,230.94,0,UNKNOWN,TAMGA RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689745414,51.137759,71.381336,610317.4603174604,9.0,10.0,4,126.0,0,UNKNOWN,MANHATTAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691657963,51.132045,71.371446,595214.2857142857,7.0,12.0,1,42.0,0,UNKNOWN,SAT CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692966443,51.136301,71.381597,619047.619047619,9.0,14.0,3,84.0,0,UNKNOWN,SAT CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693868024,51.125296927619,71.402979124734,813186.8131868131,10.0,22.0,2,45.5,0,UNKNOWN,GRAND TURAN COMFORT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695213940,51.171553,71.355707,303617.5710594315,1.0,12.0,3,77.4,0,UNKNOWN,RIO DE JANEIRO,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695746873,43.220912,76.841943,617647.0588235294,11.0,11.0,3,85.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690911834,43.233340053264,76.893153860947,775193.6046511628,10.0,21.0,1,51.6,0,UNKNOWN,КУАТ НА САТПАЕВА - ГАГАРИНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691696119,43.294219144543,76.830060000444,445344.12955465587,5.0,5.0,1,49.4,0,UNKNOWN,КАСПИЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692840417,51.102059777008,71.391838212169,475000.0,11.0,17.0,2,60.0,0,UNKNOWN,ATHLETIC CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693801292,43.190763788806,76.855936409936,879032.2580645161,2.0,3.0,4,124.0,0,UNKNOWN,AULET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694071014,51.129123,71.503094,393939.3939393939,7.0,9.0,2,66.0,0,UNKNOWN,ЖАЙНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694692491,43.227284,76.884541,609480.8126410836,5.0,5.0,4,88.6,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694782420,43.232874,76.865767,644444.4444444445,1.0,4.0,2,45.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695168913,51.113609,71.399967,629032.2580645161,7.0,12.0,2,62.0,0,UNKNOWN,ATHLETIC,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695717819,51.114056043587,71.49148650925,468750.0,1.0,9.0,2,48.0,0,UNKNOWN,QOBYZ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697715372,51.144223611993,71.379535748512,594444.4444444445,1.0,9.0,1,36.0,0,UNKNOWN,АРКАДА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697718350,43.214058693631,76.793304072926,615901.4557670773,1.0,12.0,3,89.3,0,UNKNOWN,SENSATA CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698478540,43.23230516414,76.831443586473,650000.0,2.0,10.0,2,60.0,0,UNKNOWN,УШ СУНКАР,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698000987,43.2549,76.870231,540000.0,5.0,5.0,2,50.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697397903,43.234277046282,76.960110484,636363.6363636364,4.0,22.0,3,165.0,0,UNKNOWN,АЛМАТЫ ТАУЭРС,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/673820929,42.403953338919,69.626811491448,450000.0,,,4,133.12,0,UNKNOWN,MODERN CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/680529262,51.095619527615,71.391987287486,550000.0,,,1,44.06,0,UNKNOWN,HONNETE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697657215,51.15246828057,71.504448980558,397058.82352941175,1.0,5.0,2,68.0,0,UNKNOWN,КРАСНАЯ ДЕРЕВНЯ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698918126,51.143126350396,71.374727571407,420000.0,,,1,44.33,0,UNKNOWN,МИРАДЖ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698949611,53.184160130283,63.586179286473,370000.0,,,4,121.55,0,UNKNOWN,TURAN APARTMENTS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698404209,43.194920043105,76.909790951523,1021428.5714285715,2.0,6.0,3,140.0,0,UNKNOWN,НАУРЫЗ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694286257,43.219729,76.887883,548076.9230769231,9.0,18.0,2,52.0,0,UNKNOWN,RAMS CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/664168962,43.232298371068,76.884929770359,815000.0,,,3,106.68,0,UNKNOWN,ALA PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/666337438,50.993174228097,71.368469494625,280000.0,,,3,73.22,0,UNKNOWN,AQ SHANYRAQ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/684816527,43.226272048251,76.770000457327,375000.0,,,1,30.8,0,UNKNOWN,ORDA TOWN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691083201,43.505874177905,77.151141523362,760000.0,1.0,1.0,4,195.7,0,UNKNOWN,PALM VALLEY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691598977,47.110600011942,51.90486073483,694000.0,,,1,47.04,0,UNKNOWN,ALTYN ZAMAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969342,51.134387015427,71.386815497076,577000.0,,,3,100.8,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683999320,51.131940812216,71.542260644856,320000.0,,,2,71.2,0,UNKNOWN,YRYS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/675042945,53.276752587506,69.392586834106,334999.99999999994,,,3,65.68,0,UNKNOWN,ATLANT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689699706,52.932483292305,70.20481913909,275000.0,,,1,32.2,0,UNKNOWN,APARTEX BURABAY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698085682,43.214421612289,76.938664777592,1089655.1724137932,1.0,3.0,3,145.0,0,UNKNOWN,ESENTAI CITY / VILLAS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/681124673,51.041017295931,71.429072306099,376470.5882352941,4.0,5.0,1,34.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688401592,43.329665782936,76.940521664555,541935.4838709678,9.0,10.0,3,62.0,0,UNKNOWN,ТЕРЕМКИ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692183149,43.320008231304,76.89719969382,398724.0829346092,5.0,8.0,2,62.7,0,UNKNOWN,DOSTYK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692697461,43.252763617273,76.862965458284,563043.4782608695,3.0,13.0,1,46.0,0,UNKNOWN,NEW LIFE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693398225,51.117094940545,71.483276997278,500000.0,3.0,9.0,1,40.0,0,UNKNOWN,БАЛКАДИША,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694180682,51.130818203276,71.390721201896,759615.3846153846,12.0,19.0,3,104.0,0,UNKNOWN,GREENLINE.ЗЕЛЕНЫЙ КВАРТАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694240600,43.265179638936,76.918001685368,544117.6470588235,11.0,13.0,3,68.0,0,UNKNOWN,12 МЕСЯЦЕВ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694438536,43.31303,76.8967,589743.5897435897,8.0,9.0,1,39.0,0,UNKNOWN,OJET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694439248,43.210145429049,76.787599508126,413333.3333333333,8.0,10.0,2,75.0,0,UNKNOWN,ALEM CITY 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694506329,51.117352742539,71.461716253331,962686.567164179,5.0,12.0,4,134.0,0,UNKNOWN,MONACO RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695533831,43.28188,76.821336,455974.8427672956,9.0,9.0,2,63.6,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695611920,51.130172254882,71.502842788379,524324.3243243244,2.0,9.0,1,37.0,0,UNKNOWN,ЖАЙНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695706573,43.266659,76.949858,681817.9545454546,1.0,4.0,2,44.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695952047,43.26356,76.952373,697368.4210526316,3.0,5.0,3,76.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696185291,43.236092624297,76.808679115483,571428.5714285715,10.0,12.0,3,84.0,0,UNKNOWN,GULDER,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696843034,51.08462652431,71.424804704875,373822.42990654206,9.0,14.0,3,107.0,0,UNKNOWN,HAZAR,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697381670,43.221142,76.934703,811111.1111111111,4.0,4.0,2,45.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688069795,43.221651227139,76.865033494594,707360.8617594255,3.0,10.0,2,55.7,0,UNKNOWN,АЛТЫНСАРИН,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689111664,51.134049695927,71.377605611106,753846.1538461539,,,3,65.0,0,UNKNOWN,SAT CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690614030,51.1248063012,71.400555557442,625000.0,13.0,17.0,4,120.0,0,UNKNOWN,GRAND TURAN COMFORT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689222273,51.081481052785,71.419789347424,541500.0,,,2,64.12,0,UNKNOWN,TUMAR RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690568947,53.20833078905,63.642980341321,500000.0,,,1,44.9,0,UNKNOWN,TUMAR RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692848798,42.370028190273,69.607134964304,720000.0,,,2,87.6,0,UNKNOWN,GARDENS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694707426,51.097962150565,71.446365660898,510000.0,,,3,85.44,0,UNKNOWN,CAPITAL PARK. EMOTIONS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696649885,43.358973256057,76.922486187835,308411.21495327103,6.0,6.0,4,107.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697134236,51.164655688356,71.406758170172,455696.2025316456,12.0,22.0,3,79.0,0,UNKNOWN,СТОЛИЧНЫЙ 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697195257,51.137636708656,71.368490476299,657754.0106951871,2.0,9.0,2,37.4,0,UNKNOWN,INJU CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698618781,43.208523854873,76.892832802624,975806.4516129033,11.0,16.0,2,62.0,0,UNKNOWN,ESTET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696194127,43.262943,76.962192,1063492.0634920634,2.0,5.0,2,63.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698250208,51.099015097485,71.436277334148,765765.7657657658,4.0,12.0,4,111.0,0,UNKNOWN,ZAMAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/684530586,52.261616286303,76.947705732523,300000.0,,,1,39.97,0,UNKNOWN,MALAISARY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697097728,43.208493659548,76.871744536504,685714.2857142857,,,1,35.0,0,UNKNOWN,OSLO RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/686966424,50.278225288314,57.128156754915,339999.99999999994,,,2,74.68,0,UNKNOWN,ORDA PALACE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692848801,42.369937469489,69.607038654481,639000.0,,,3,121.0,0,UNKNOWN,GARDENS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693849156,51.72295780831,75.29321496901,300000.0,,,2,63.65,0,UNKNOWN,DASTUR,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695183510,51.137997596256,71.388189307116,467000.0,,,4,116.8,0,UNKNOWN,GREENLINE. SILVA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695394990,43.202913319642,76.939771771431,1079812.20657277,,,4,213.0,0,UNKNOWN,SUNNY VILLAGE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695578187,47.111881098682,51.904263003255,675000.0,,,2,48.01,0,UNKNOWN,DUMAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698755961,43.686038907311,51.143576540691,260000.0,,,2,80.0,0,UNKNOWN,АСЕМАЙ 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698246027,49.893295874101,82.618987644305,350000.0,,,1,46.84,0,UNKNOWN,MUZTAU,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696164475,51.10730763511,71.393738019211,485000.0,,,2,62.12,0,UNKNOWN,ARENA UNITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/674021807,43.260524370846,76.981945071383,1489629.7732118627,,,3,103.18,0,UNKNOWN,KOKTOBE CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694704262,43.306576007041,77.005857728481,520000.0,,,4,113.22,0,UNKNOWN,DREAM CITY. FAMILY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685025640,42.357137775284,69.628609013256,462000.0,,,4,125.6,0,UNKNOWN,BEIBARYS RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/672398450,51.161919503832,53.03702168351,235000.0,,,2,91.9,0,UNKNOWN,АДАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690928808,43.668845371297,51.194445196795,178990.18232819074,,,1,42.78,0,UNKNOWN,RAUDA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/677470260,47.091606661195,51.891832103129,400000.0,,,2,68.56,0,UNKNOWN,АНГЛИЙСКИЙ КВАРТАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695746424,43.236420991512,76.884893028224,800000.0,9.0,16.0,4,150.0,0,UNKNOWN,ГАУХАРТАС,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696013004,43.357865,76.924705,401515.1515151515,6.0,6.0,2,66.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696591850,51.112291001104,71.513130574195,278264.0,9.0,12.0,3,100.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696991799,43.190257056844,76.856086971401,1158333.3333333333,3.0,3.0,3,120.0,0,UNKNOWN,AULET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697014212,51.118829603685,71.522264015552,404255.3191489362,9.0,9.0,2,47.0,0,UNKNOWN,БАСКАРУ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697486722,43.326917404654,76.93941715933,552208.8353413655,3.0,10.0,2,49.8,0,UNKNOWN,ТЕРЕМКИ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697670843,43.265566545747,76.821520960537,596551.724137931,2.0,12.0,2,58.0,0,UNKNOWN,ALATAU CITY 2.0,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698228577,43.191436226172,76.855175287446,673652.6946107785,2.0,4.0,2,66.8,0,UNKNOWN,MUNAR TAU,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698428262,51.155410777781,71.369065222353,320006.2131096614,12.0,12.0,2,64.38,0,UNKNOWN,MADRID 3,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698494123,51.114876,71.491506,621621.6216216217,6.0,12.0,2,37.0,0,UNKNOWN,QOBYZ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688005476,43.643361892072,51.162911389336,256410.2564102564,4.0,5.0,1,39.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/684283311,43.271402185771,76.951804212606,635000.0,,,2,62.3,0,UNKNOWN,RAMS SAIAHAT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/684407026,42.309479722827,69.600869750401,520000.0,,,1,39.71,0,UNKNOWN,TOLE BI,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689365679,43.254455202096,76.901113986751,650000.0,,,2,76.8,0,UNKNOWN,RAMS EVO,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698947173,51.10579956728,71.431471992115,782000.0,,,5,201.7,0,UNKNOWN,TRIUMPH EXCLUSIVE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692106515,49.91855889824,82.6160612276,350000.0,,,4,91.3,0,UNKNOWN,SATTI CITY 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/672075645,51.115698740539,71.461850549584,710000.0,,,3,102.8,0,UNKNOWN,MONACO RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/680419850,54.899834518052,69.141540069553,340000.00000000006,,,3,69.71,0,UNKNOWN,УАЛИХАНОВ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/680419855,54.899766440347,69.141407171887,340000.0,,,2,53.3,0,UNKNOWN,УАЛИХАНОВ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690928817,43.669027941941,51.19420775501,179000.0,,,2,73.22,0,UNKNOWN,RAUDA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697661521,54.932426025133,69.138274577235,300000.0,,,2,71.97,0,UNKNOWN,RIBAT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/681823352,43.294697188443,76.827983135387,310000.0,,,1,44.7,0,UNKNOWN,КАСПИЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/667443966,43.191774118291,76.931006937702,950000.0,,,4,130.0,0,UNKNOWN,GRANDE VIE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696844663,46.862314,74.935134,131578.94736842104,1.0,2.0,3,76.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/682470008,43.265179638936,76.918001685368,546153.8461538461,2.0,13.0,2,65.0,0,UNKNOWN,12 МЕСЯЦЕВ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697674681,43.854847419625,77.055701772734,515151.51515151514,3.0,5.0,1,33.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683683074,43.210278555985,76.840865228194,716934.4870210135,13.0,13.0,2,80.9,0,UNKNOWN,CORDIAL,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688412222,51.113389,71.402303,605839.4160583941,10.0,17.0,4,137.0,0,UNKNOWN,PARASAT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689331598,51.108414862962,71.443050970768,705035.9712230216,8.0,9.0,2,69.5,0,UNKNOWN,PRIME GARDEN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690091661,51.159370186012,71.405506721931,391139.2405063291,8.0,13.0,2,79.0,0,UNKNOWN,САНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691633210,43.270958,76.860997,500000.0,1.0,3.0,2,50.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693736543,43.226785,76.83782,609634.1463414634,1.0,5.0,4,82.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695443733,51.141524688329,71.388904287115,700000.0,10.0,13.0,2,40.0,0,UNKNOWN,КОМСОМОЛЬСКИЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694704257,43.306576007041,77.005857728481,515000.00000000006,,,3,78.07,0,UNKNOWN,DREAM CITY. FAMILY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695999091,51.130434623522,71.371114670181,482005.14138817484,9.0,17.0,2,77.8,0,UNKNOWN,CITYLAKE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696893415,43.30894,76.967034,592417.0616113744,1.0,2.0,2,42.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697122356,51.164516,71.439385,513552.06847360916,22.0,23.0,2,70.1,0,UNKNOWN,МОСКВА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698368709,51.086975867341,71.429428726566,558333.3333333334,2.0,10.0,2,60.0,0,UNKNOWN,APPLE CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698516658,51.136335,71.374608,526170.7988980716,12.0,12.0,2,72.6,0,UNKNOWN,SAT CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698240702,51.114107189882,71.508716375699,451451.6129032258,9.0,10.0,2,62.0,0,UNKNOWN,VIEWPARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/687812739,51.088362220065,71.466062664931,374000.0,,,2,50.75,0,UNKNOWN,JETISU.KERBEZ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688329601,51.133660973208,71.398980617305,615000.0,,,2,78.67,0,UNKNOWN,GREENLINE.HEADLINER EXCLUSIVE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691080572,43.314735531879,77.228786942287,265000.0,,,1,44.8,0,UNKNOWN,ALTYN BEKET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695441072,53.237464333237,63.604616092499,365000.0,,,1,35.92,0,UNKNOWN,БЕРЕКЕ 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695444101,43.660650003262,51.138263705844,890000.0,,,3,86.5,0,UNKNOWN,BLUE WATERS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696181944,49.817401462578,73.110056742254,530000.0,,,2,74.81,0,UNKNOWN,PARIS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695240850,42.415234150267,69.626462784637,315000.0,,,2,51.12,0,UNKNOWN,BAQSARAY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698852078,47.113072736977,51.929741850513,437000.0,,,2,57.32,0,UNKNOWN,URPAQ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694508600,51.081232610052,71.491094431955,330000.0,,,3,101.67,0,UNKNOWN,SALT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969350,51.134387015427,71.386815497076,587000.0,,,4,140.33,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693574606,43.261807,76.821561,636132.3155216286,7.0,14.0,1,39.3,0,UNKNOWN,АЛМАЛЫ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694513408,51.123343248603,71.377701756719,370000.0,8.0,10.0,2,57.3,0,UNKNOWN,DREAM TOWN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969332,51.134387015427,71.386815497076,612000.0,,,1,48.44,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969349,51.134387015427,71.386815497076,578000.0,,,4,133.17,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694706339,43.309332113164,76.994698481907,515000.0,,,1,43.31,0,UNKNOWN,DREAM CITY. ECO,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689022906,43.196473275077,76.969734651855,1010000.0,,,3,142.0,0,UNKNOWN,VENDOME,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/675042939,53.276752587506,69.392586834106,335000.0,,,2,44.63,0,UNKNOWN,ATLANT,НЕТ,False,UNKNOWN,UNKNOWN
